<META>
author:Youppie Arliansyah
email:youppie@gmail.com
tanggal_dibuat:2010-11-17
nama_file:kecamatan.txt
deskripsi:Data kecamatan Indonesia, sumber data diambil dari sumbangan Wida Sari dari file group ID-PHP
kegunaan:Demo
lokasi:data/kecamatan.txt
primary_key:kode_kecamatan
sifat_tabel:master;hirarki
32.09.14.0000;CIREBON SELATAN
32.09.15.0000;SUMBER
32.09.16.0000;DUKUPUNTANG
32.09.17.0000;PALIMANAN
32.09.18.0000;PLUMBON
32.09.19.0000;WERU
32.09.20.0000;CIREBON BARAT
32.09.21.0000;CIREBON UTARA
32.09.22.0000;KAPETAKAN
32.09.23.0000;KLANGENAN
32.09.24.0000;ARJAWINANGUN
32.09.25.0000;PANGRAGAN
32.09.26.0000;CIWARINGIN
32.09.27.0000;SUSUKAN
32.09.28.0000;GEGESIK
32.09.29.0000;KALIWEDI
32.09.30.0000;GEBANG
32.09.31.0000;DEPOK
32.10.01.0000;LEUMAH SUGIH
32.10.02.0000;BANTARUJEG
32.10.03.0000;CIKIJING
32.10.04.0000;TALAGA
32.10.05.0000;ARGAPURA
32.10.06.0000;M A J A
32.10.07.0000;MAJALENGKA
32.10.08.0000;SUKAHAJI
32.10.09.0000;RAJAGALUH
32.10.10.0000;LEUWIMUNDING
32.10.11.0000;JATIWANGI
32.10.12.0000;DAWUAN
32.10.13.0000;KADIPATEN
32.10.14.0000;KERTAJATI
32.10.15.0000;JATITUJUH
32.10.16.0000;LIGUNG
32.10.17.0000;SUMBERJAYA
32.10.18.0000;PANYINGKIRAN
32.10.19.0000;PALASAH
32.10.20.0000;CIGASONG
32.10.21.0000;SINDANGWANGI
32.10.22.0000;BANJARAN
32.10.23.0000;CINGAMBUL
32.11.01.0000;WADO
32.11.02.0000;JATINUNGGAL
32.11.03.0000;DARMARAJA
32.11.04.0000;CIBUGEL
32.11.05.0000;CISITU
32.11.06.0000;SITURAJA
32.11.07.0000;CONGGEANG
32.11.08.0000;PASEH
32.11.09.0000;SURIAN
32.11.10.0000;BUAHDUA
32.11.11.0000;TANJUNGSARI
32.11.12.0000;SUKASARI
32.11.13.0000;PAMULIHAN
32.11.14.0000;CIMANGGUNG
32.11.15.0000;JATINANGOR
32.11.16.0000;RANCAKALONG
32.11.17.0000;SUMEDANG SELATAN
32.11.18.0000;SUMEDANG UTARA
32.11.19.0000;GANEAS
32.11.20.0000;TANJUNGKERTA
32.11.21.0000;TANJUNGMEDAR
32.11.22.0000;CIMALAKA
32.11.23.0000;CISARUA
32.11.24.0000;TOMO
32.11.25.0000;UJUNGJAYA
32.11.26.0000;JATIGEDE
32.12.01.0000;HAURGEULIS
32.12.02.0000;KROYA
32.12.03.0000;GABUS WETAN
32.12.04.0000;CIKEDUNG
32.12.05.0000;LELEA
32.12.06.0000;BANGODUA
32.12.07.0000;WIDASARI
32.12.08.0000;KERTASMAYA
32.12.09.0000;KRANGKENG
32.12.10.0000;KARANGAMPEL
32.12.11.0000;JUNTINYUAT
32.12.12.0000;SLIYEG
32.12.13.0000;JATIBARANG
32.12.14.0000;BALONGAN
32.12.15.0000;INDRAMAYU
32.12.16.0000;BONGAS
32.12.17.0000;CANTIGI
32.12.18.0000;LOHBENER
32.12.19.0000;ANJATAN
32.12.20.0000;SUKRA
32.12.21.0000;KANDANGHAUR
32.13.01.0000;SAGALAHERANG
32.13.02.0000;CISALAK
32.13.03.0000;SUBANG
32.13.04.0000;KALIJATI
32.13.05.0000;PABUARAN
32.13.06.0000;PURWADADI
32.13.07.0000;PAGADEN
32.13.08.0000;BINONG
32.13.09.0000;CIASEM
32.13.10.0000;PUSAKANAGARA
32.13.11.0000;PAMANUKAN
32.13.12.0000;JALANCAGAK
32.13.13.0000;BLANAKAN
32.13.14.0000;TANJUNGSIANG
32.13.15.0000;COMPRENG
32.13.16.0000;PATOKBEUSI
32.13.17.0000;CIBOGO
32.13.18.0000;CIPUNAGARA
32.13.19.0000;CIJAMBE
32.13.20.0000;CIPEUNDEUY
32.13.21.0000;LEGONKULON
32.13.22.0000;CIKAUM
32.14.01.0000;PURWAKARTA
32.14.02.0000;CAMPAKA
32.14.03.0000;JATILUHUR
32.14.04.0000;PLERED
32.14.05.0000;SUKATANI
32.14.06.0000;DARANGDAN
32.14.07.0000;MANIIS
32.14.08.0000;TEGALWARU
32.14.09.0000;WANAYASA
32.14.10.0000;PASAWAHAN
32.14.11.0000;BOJONG
32.14.12.0000;BABAKANCIKAO
32.14.13.0000;BUNGURSARI
32.14.14.0000;CIBATU
32.14.15.0000;SUKASARI
32.14.16.0000;PONDOKSALAM
32.14.17.0000;KIARAPEDES
32.15.01.0000;KARAWANG
32.15.02.0000;PANGKALAN
32.15.03.0000;TELUKJAMBE
32.15.04.0000;CIAMPEL
32.15.05.0000;KLARI
32.15.06.0000;RENGASDENGKLOK
32.15.07.0000;KUTAWALUYA
32.15.08.0000;BATUJAYA
32.15.09.0000;TIRTAJAYA
32.15.10.0000;PEDES
32.15.11.0000;CIBUAYA
32.15.12.0000;PAKISJAYA
32.15.13.0000;CIKAMPEK
32.15.14.0000;JATISARI
32.15.15.0000;CILAMAYA WETAN
32.15.16.0000;TIRTAMULYA
32.15.17.0000;TALAGASARI
32.15.18.0000;RAWAMERTA
32.15.19.0000;LEMAHABANG
32.15.20.0000;TEMPURAN
32.15.21.0000;MAJALAYA
32.15.22.0000;JAYAKERTA
32.15.23.0000;CILAMAYA KULON
32.15.24.0000;BANYUSARI
32.15.25.0000;KOTABARU
32.16.01.0000;TARUMAJAYA
32.16.02.0000;BABELAN
32.16.03.0000;SUKAWANGI
32.16.04.0000;TAMBELANG
32.16.05.0000;TAMBUN UTARA
32.16.06.0000;TAMBUN SELATAN
32.16.07.0000;CIBITUNG
32.16.08.0000;CIKARANG BARAT
32.16.09.0000;CIKARANG UTARA
32.16.10.0000;KARANG BAHAGIA
32.16.11.0000;CIKARANG TIMUR
32.16.12.0000;KEDUNGWARINGIN
32.16.13.0000;PEBAYURAN
32.16.14.0000;SUKAKARYA
32.16.15.0000;SUKATANI
32.16.16.0000;CABANGBUNGIN
32.16.17.0000;MUARAGEMBONG
32.16.18.0000;SETU
32.16.19.0000;CIKARANG SELATAN
32.16.20.0000;CIKARANG PUSAT
32.16.21.0000;SERANG BARU
32.16.22.0000;CIBARUSAH
32.16.23.0000;BOJONGMANGU
32.71.01.0000;KOTA BOGOR SELATAN
32.71.02.0000;KOTA BOGOR TIMUR
32.71.03.0000;KOTA BOGOR TENGAH
32.71.04.0000;KOTA BOGOR BARAT
32.71.05.0000;KOTA BOGOR UTARA
32.71.06.0000;TANAH SAREAL
32.72.01.0000;GUNUNG PUYUH
32.72.02.0000;CIKOLE
32.72.03.0000;CITAMIANG
32.72.04.0000;WARUDOYONG
32.72.05.0000;BAROS
32.72.06.0000;LEMBURSITU
32.72.07.0000;CIBEUREUM
32.73.01.0000;SUKASARI
32.73.02.0000;COBLONG
32.73.03.0000;BABAKAN CIPARAY
32.73.04.0000;BOJONGLOA KALER
32.73.05.0000;ANDIR
32.73.06.0000;CICENDO
32.73.07.0000;SUKAJADI
32.73.08.0000;CIDADAP
32.73.09.0000;BANDUNG WETAN
32.73.10.0000;ASTANA ANYAR
32.73.11.0000;REGOL
32.73.12.0000;BATUNUNGGAL
32.73.13.0000;LENGKONG
32.73.14.0000;CIBEUNYING KIDUL
32.73.15.0000;BANDUNG KULON
32.73.16.0000;KIARACONDONG
32.73.17.0000;BOJONGLOA KIDUL
32.73.18.0000;CIBEUNYING KALER
32.73.19.0000;SUMUR BANDUNG
32.73.20.0000;CICADAS
32.73.21.0000;BANDUNG KIDUL
32.73.22.0000;MARGACINTA
32.73.23.0000;RANCASARI
32.73.24.0000;ARCAMANIK
32.73.25.0000;CIBIRU
32.73.26.0000;UJUNGBERUNG
32.74.01.0000;KEJAKSAAN
32.74.02.0000;LEMAH WUNGKUK
32.74.03.0000;HARJAMUKTI
32.74.04.0000;PEKALIPAN
32.74.05.0000;KESAMBI
32.75.01.0000;BEKASI  TIMUR
32.75.02.0000;BEKASI  BARAT
32.75.03.0000;BEKASI  UTARA
32.75.04.0000;BEKASI  SELATAN
32.75.05.0000;RAWA LUMBU
32.75.06.0000;MEDAN SATRIA
32.75.07.0000;BANTARGEBANG
32.75.08.0000;PONDOKGEDE
32.75.09.0000;JATIASIH
32.75.10.0000;JATISAMPURNA
32.76.01.0000;PANCORAN MAS
32.76.02.0000;CIMANGGIS
32.76.03.0000;SAWANGAN
32.76.04.0000;LIMO
32.76.05.0000;SUKMAJAYA
32.76.06.0000;BEJI
32.77.01.0000;CIMAHI SELATAN
32.77.02.0000;CIMAHI TENGAH
32.77.03.0000;CIMAHI UTARA
32.78.01.0000;CIHIDEUNG
32.78.02.0000;CIPEDES
32.78.03.0000;TAWANG
32.78.04.0000;INDIHIANG
32.78.05.0000;KAWALU
32.78.06.0000;CIBEUREUM
32.78.07.0000;TAMANSARI
32.78.08.0000;MANGKUBUMI
32.79.01.0000;BANJAR
32.79.02.0000;PATARUMAN
32.79.03.0000;PURWAHARJA
32.79.04.0000;LANGENSARI
19.01.01.0000;SUNGAILIAT
19.01.02.0000;BELINYU
19.01.03.0000;MERAWANG
19.01.04.0000;MENDO BARAT
19.01.05.0000;PEMALI
19.01.06.0000;BAKAM
19.01.07.0000;RIAU SILIP
19.01.08.0000;PUDING BESAR
19.02.01.0000;TANJUNG PANDAN
19.02.02.0000;GANTUNG
19.02.03.0000;SELAT NASIK
19.02.04.0000;S I J U K
19.02.05.0000;B A D A U
19.03.01.0000;TOBOALI
19.03.02.0000;LEPAR PONGOK
19.03.03.0000;AIR GEGAS
19.03.04.0000;SIMPANG RIMBA
19.03.05.0000;PAYUNG
19.04.01.0000;KOBA
19.04.02.0000;PANGKALAN BARU
19.04.03.0000;SUNGAI SELAN
19.04.04.0000;SIMPANG KATIS
19.05.01.0000;MENTOK
19.05.02.0000;SIMPANG TERITIP
19.05.03.0000;J E B U S
19.05.04.0000;K E L A P A
19.05.05.0000;TEMPILANG
19.06.01.0000;MANGGAR
19.06.03.0000;DENDANG
19.06.04.0000;KELAPA KAMPIT
19.71.01.0000;BUKIT INTAN
19.71.02.0000;TAMAN SARI
19.71.03.0000;PANGKAL BALAM
19.71.04.0000;RANGKUI
19.71.05.0000;GERUNGGANG
82.01.02.0000;LOLODA
82.01.03.0000;I  B  U
82.01.04.0000;S A H U
82.01.05.0000;JAILOLO SELATAN
82.02.01.0000;W E D A
82.02.02.0000;P A T A N  I
82.02.03.0000;PULAU GEBE
82.03.01.0000;MOROTAI  UTARA
82.03.02.0000;MOROTAI SELATAN BARAT
82.03.03.0000;MOROTAI SELATAN
82.03.04.0000;G A L E L A
13.05.17.0000;ENAM LINGKUNG
13.06.01.0000;TANJUNG MUTIARA
13.06.02.0000;LUBUK BASUNG
13.06.03.0000;TANJUNG RAYA
13.06.04.0000;MATUR
13.06.05.0000;IV KOTO
13.06.06.0000;BANUHAMPU 
13.06.07.0000;IV. ANGKAT 
13.06.08.0000;B A S O
13.06.09.0000;TILATANG KAMANG
13.06.10.0000;PALUPUH
13.06.11.0000;PALEMBAYAN
13.06.12.0000;SUNGAI PUA
13.06.13.0000;AMPEK NAGARI
13.06.14.0000;CANDUNG
13.06.15.0000;KAMANG MAGEK
13.07.01.0000;SULIKI 
13.07.02.0000;GUGUAK
13.07.03.0000;PAYOKUMBUAH
13.07.04.0000;LUAK
13.07.05.0000;HARAU
13.07.06.0000;PANGKALAN KOTO BARU
13.07.07.0000;KAPUR  IX
13.07.08.0000;GUNUNG OMEH
13.07.09.0000;LAREH SAGO HALABAN
13.07.10.0000;SITUJUAH LIMO NAGARI
13.07.11.0000;MUNGKA
13.07.12.0000;BUKIK BARISAN
13.07.13.0000;AKABILURU
13.08.01.0000;BONJOL
13.08.02.0000;LUBUK SIKAPING
13.08.03.0000;PANTI
13.08.04.0000;MAPAT TUNGGUL
13.08.05.0000;DUO KOTO
13.08.06.0000;TIGO  NAGARI
13.08.07.0000;R  A  O
13.09.01.0000;PAGAI UTARA SELATAN
13.09.02.0000;S I P O R A
13.09.03.0000;SIBERUT SELATAN
13.09.04.0000;SIBERUT UTARA
13.11.01.0000;SANGIR
13.11.02.0000;SEI PAGU
13.11.03.0000;KOTO PARIK GD.DIATEH
13.11.04.0000;SANGIR BATANG HARI
13.11.05.0000;SANGIR JUJUHAN
13.12.01.0000;SUNGAI BEREMAS
13.12.02.0000;LEMBAH MELINTANG
13.12.03.0000;PASAMAN
13.12.04.0000;TALAMAU
13.12.05.0000;KINALI
13.12.06.0000;GUNUNG TULEH
13.12.07.0000;RANAH BATAHAN
13.71.01.0000;PADANG SELATAN
13.71.02.0000;PADANG TIMUR
13.71.03.0000;PADANG BARAT
13.71.04.0000;PADANG UTARA
13.71.05.0000;BUNGUS TELUK KABUNG
13.71.06.0000;LUBUK BEGALUNG
13.71.07.0000;LUBUK KILANGAN
13.71.08.0000;PAUH
13.71.09.0000;KURANJI
13.71.10.0000;NANGGALO
13.71.11.0000;KOTO TANGAH
13.72.01.0000;LUBUK SIKARAH
13.72.02.0000;TANJUNG HARAPAN
13.73.01.0000;LEMBAH SEGAR
13.73.02.0000;BARANGIN
13.73.03.0000;SILUNGKANG
13.73.04.0000;TALAWI
13.74.01.0000;PADANG PANJANG TIMUR
13.74.02.0000;PADANG PANJANG BARAT
13.75.01.0000;GUGUK PANJANG
13.75.02.0000;MANDIANGIN KOTO SELAYAN
13.75.03.0000;AUR BIRUGO TIGO BALEH
13.76.01.0000;PAYAKUMBUH BARAT
13.76.02.0000;PAYAKUMBUH UTARA
13.76.03.0000;PAYAKUMBUH TIMUR
13.77.01.0000;PARIAMAN TENGAH
13.77.02.0000;PARIAMAN UTARA
13.77.03.0000;PARIAMAN SELATAN
16.01.01.0000;SOSOH BUAY RAYAP
16.01.02.0000;PANINJAUAN
16.01.04.0000;BATU RAJA BARAT
16.01.05.0000;BATU RAJA TIMUR
16.01.06.0000;ULU OGAN
16.01.07.0000;SEMIDANG AJI
16.01.08.0000;LUBUK BATANG
16.02.01.0000;TANJUNG LUBUK
16.02.02.0000;PEDAMARAN
16.02.03.0000;MESUJI
16.02.04.0000;KOTA KAYU AGUNG
16.02.05.0000;SIRAH PULAU PADANG
16.02.06.0000;TULUNG SELAPAN
16.02.07.0000;PAMPANGAN
16.02.08.0000;LEMPUING
16.02.09.0000;AIR SUGIHAN
16.02.10.0000;PEMATANG PANGGANG
16.02.11.0000;JEJAWI
16.02.12.0000;CENGAL
16.03.01.0000;TANJUNG AGUNG
16.03.02.0000;MUARA ENIM
16.03.03.0000;RAMBANG DANGKU
16.03.04.0000;GUNUNG MEGANG
16.03.05.0000;TALANG UBI
16.03.06.0000;GELUMPANG
16.03.07.0000;LAWANG KIDUL
16.03.08.0000;SEMENDO DARAT LAUT
16.03.09.0000;SEMENDO DARAT TENGAH
16.03.10.0000;SEMENDO DARAT ULU
16.03.11.0000;UJAN MAS
16.03.12.0000;TANAH ABANG
16.03.13.0000;PENUKAL ABAB
16.03.14.0000;L U B A I
16.03.15.0000;RAMBANG
16.03.16.0000;SUNGAI ROTAN
16.03.17.0000;L E M B A K
16.03.18.0000;PENUKAL UTARA
16.03.19.0000;BENAKAT
16.04.01.0000;TANJUNG SAKTI
16.04.02.0000;MUARA PINAMG
16.04.03.0000;PENDOPO
16.04.04.0000;ULU MUSI
16.04.05.0000;TEBING TINGGI
16.04.06.0000;J A R A I
16.04.07.0000;KOTA AGUNG
16.04.08.0000;PULAU PINANG
16.04.09.0000;M E R A P I
16.04.10.0000;L A H A T
16.04.11.0000;PASEMAH AIR KERUH
16.04.12.0000;PAJAR BULAN
16.04.13.0000;LINTANG KANAN
16.04.14.0000;TALANG PADANG
16.04.15.0000;MULAK ULU
16.04.16.0000;KIKIM SELATAN
16.04.17.0000;KIKIM TIMUR
16.04.18.0000;KIKIM TENGAH
16.04.19.0000;KIKIM BARAT
16.05.01.0000;TUGUMULYO
16.05.02.0000;MUARA LAKITAN
16.05.03.0000;MUARA KELINGI
16.05.04.0000;RAWAS ILIR
16.05.05.0000;RAWAS ULU
16.05.06.0000;ULU RAWAS
16.05.07.0000;RUPIT
16.05.08.0000;JAYA LOKA
16.05.09.0000;MUARA BELITI
16.05.10.0000;BATU KUNING LAKITAN ULU TERAWAS
16.05.11.0000;SELANGIT
36.05.01.0000;Keb Lama
36.05.02.0000;Keb Baru
36.05.03.0000;Mampang
36.05.04.0000;Kuningan
75.01.02.0000;TELAGA
75.01.03.0000;BATUDAA
75.01.04.0000;TIBAWA
75.01.05.0000;BATUDAA PANTAI
75.01.06.0000;KWANDANG
75.01.07.0000;ATINGGOLA
75.01.08.0000;SUMALATA
75.01.09.0000;BOLIYOHUTO
75.01.10.0000;TELAGA BIRU
75.01.11.0000;BONGOMEME
75.01.12.0000;TOLINGGULA
75.01.13.0000;TOLANGOHULA
75.01.14.0000;MOOTILANGO
75.01.15.0000;ANGGREK
75.01.16.0000;LIMBOTO BARAT
75.01.17.0000;PULUBALA
75.01.18.0000;SUWAWA
75.01.19.0000;KABILA
75.01.20.0000;T  A  P  A
75.01.21.0000;BONEPANTAI
75.02.01.0000;PAGUYAMAN
75.02.02.0000;WONOSARI
75.02.03.0000;D U L U P I
75.02.04.0000;TILAMUTA
75.02.05.0000;MANANGGU
75.02.06.0000;PAGUAT
75.02.07.0000;MARISA
75.02.08.0000;RANDANGAN
75.02.09.0000;LEMITO
75.02.10.0000;POPAYATO
75.03.01.0000;T A P A
75.03.02.0000;K A B I L A
75.03.03.0000;SUWAWA
75.03.04.0000;BONE PANTAI
75.04.01.0000;POPAYATO
75.41.02.0000;LEMITO
75.04.03.0000;RANDANGAN
75.04.04.0000;MARISA
75.04.05.0000;PAGUAT
75.71.01.0000;KOTA BARAT
75.71.02.0000;KOTA SELATAN
75.71.03.0000;KOTA UTARA
92.05.01.0000;FAK-FAK
92.05.02.0000;K O K A S
92.05.03.0000;FAK FAK BARAT
92.05.04.0000;FAK FAK TIMUR
92.06.01.0000;M A K B O N
92.06.02.0000;MORAID
92.06.03.0000;SAUSAPOR
92.06.04.0000;BERAUR
92.06.05.0000;S A L A W A T I
92.06.06.0000;S E G E T
92.06.07.0000;AIMAS
92.06.08.0000;KLAMONO
92.06.09.0000;F E F
92.06.10.0000;S A Y O S A
92.06.11.0000;A  B  U  N
92.06.12.0000;S  E  G  U  N
92.07.01.0000;MANOKWARI
92.07.02.0000;RANSIKI
92.07.03.0000;WARMARE
92.07.04.0000;AMBERBAKEN
92.07.05.0000;O R A N S B A R I
92.07.06.0000;K  E  B  A  R
92.07.07.0000;A  N  G  G  I
92.07.08.0000;M  A  S  N  I
92.07.09.0000;P  R  A  F  I
92.07.10.0000;MENYAMBOUW
92.07.11.0000;S U R U R E Y
92.15.01.0000;TEMINABUAN
92.15.02.0000;A I T I N Y O
92.15.03.0000;AYAMARU
92.15.04.0000;INANWATAN
92.15.05.0000;A  I  F  A  T
92.15.06.0000;S A W I A T
11.05.02.0000;KAWAY XVI
11.05.03.0000;SUNGAI MAS
11.05.04.0000;WOYLA
11.05.05.0000;SAMATIGA
11.05.06.0000;BUBON
11.05.07.0000;ARONGAN LAMBALEK
11.05.08.0000;PANTE CEUREUMEN
11.05.09.0000;MEUREBO
11.06.01.0000;LHOONG
11.06.02.0000;LHOKNGA
11.06.03.0000;INDRAPURI
11.06.04.0000;SEULIMEUM
11.06.05.0000;MANTASIEK
11.06.06.0000;SUKA MAKMUR
11.06.07.0000;DARUL IMARAH
11.06.08.0000;PEUKAN BADA
11.06.09.0000;MESJID RAYA
11.06.10.0000;INGIN JAYA
11.06.11.0000;KUTA BARO
11.06.12.0000;DARUSSALAM
11.06.13.0000;PULO ACEH
11.06.14.0000;LEMBAH SEULAWAH
11.06.15.0000;KOT JANTHO
11.06.16.0000;KOTA COT GLIE
11.06.17.0000;KOTA MALAK
11.06.18.0000;SIMPANG TIGA
11.06.19.0000;DARUL KAMAL
11.06.20.0000;BAITUSSALAM
11.06.21.0000;KRUENG BARONA JAYA
11.06.22.0000;LEUPUNG
11.07.01.0000;BANDAR BARU
11.07.02.0000;BANDAR DUA
11.07.03.0000;BATEE
11.07.04.0000;DELIMA
11.07.05.0000;GEUMPANG
11.07.06.0000;GEULUMPANG TIGA
11.07.07.0000;INDRA JAYA
11.07.08.0000;KEMBANG TANJONG
11.07.09.0000;KOTA SIGLI
11.07.10.0000;MEUREUDU
11.07.11.0000;MILA
11.07.12.0000;MUARA TIGA
11.07.13.0000;MUTIARA
11.07.14.0000;PADANG TIJI
11.07.15.0000;PEUKAN BARO
11.07.16.0000;PIDIE
11.07.17.0000;SAKTI
11.07.18.0000;SIMPANG TIGA
11.07.19.0000;TANGSE
11.07.20.0000;TRIENG GADENG
11.07.21.0000;TIRO TRUSED
11.07.22.0000;TITEUE/KEUMALA
11.07.23.0000;MUTIARA TIMUR
11.07.25.0000;GRONG GRONG
11.07.26.0000;PANTE RAJA
11.07.27.0000;MANE
11.07.28.0000;JANGKA BUYA
11.08.01.0000;BAKTIYA
11.08.02.0000;DEWANTARA
11.08.03.0000;KUTA MAKMUR
11.08.04.0000;LHOKSUKON
11.08.05.0000;MATANG KULI
11.08.06.0000;MUARA BATU
11.08.07.0000;MEURAH MULIA
11.08.08.0000;SAMUDERA
11.08.09.0000;SEUNUDDON
11.08.10.0000;SYAMTALIRA ARON
11.08.11.0000;SYAMTALIRA BAYU
11.08.12.0000;TANAH LUAS
11.08.13.0000;TANAH PASIR
11.08.14.0000;.TANAH JAMBO AYE
11.08.15.0000;SAWANG
11.08.16.0000;NISAM
11.08.17.0000;COT GIREK
11.08.18.0000;LANGKAHAN
11.08.19.0000;BAKTIYA BARAT
11.08.20.0000;PAYA BAKONG
35.07.16.0000;TUMPANG
35.07.17.0000;JABUNG
35.07.18.0000;PAKIS
35.07.19.0000;PAKISAJI
35.07.20.0000;NGAJUNG
35.07.21.0000;WAGIR
35.07.22.0000;DAU
35.07.23.0000;KARANG PLOSO
35.07.24.0000;SINGOSARI
35.07.25.0000;LAWANG
35.07.26.0000;PUJON
35.07.27.0000;NGANTANG
35.07.28.0000;KASEMBON
35.07.29.0000;GEDANGAN
35.07.30.0000;TIRTOYUDO
35.07.31.0000;KROMENGAN
35.07.32.0000;WONOSARI
35.07.33.0000;PAGELARAN
35.08.01.0000;TEMPURSARI
35.08.02.0000;PRONOJIWO
35.08.03.0000;CANDIPURO
35.08.04.0000;PASIRIAN
35.08.05.0000;TEMPEH
35.08.06.0000;KUNIR
35.08.07.0000;YOSOWILANGUN
35.08.08.0000;ROWOKANGKUNG
35.08.09.0000;TEKUNG
35.08.10.0000; LUMAJANG
35.08.11.0000;PASRUJAMBE
35.08.12.0000;SENDURO
35.08.13.0000;GUCIALIT
35.08.14.0000;PADANG
35.08.15.0000;SUKODONO
35.08.16.0000;KEDUNGJAJANG
35.08.17.0000;JATIROTO
35.08.18.0000;RANDUAGUNG
35.08.19.0000;KLAKAH
35.08.20.0000;RANUYOSO
35.08.21.0000;SUMBERSUKO
35.09.01.0000;JOMBANG
35.09.02.0000;KENCONG
35.09.03.0000;SUMBERBARU
35.09.04.0000;GUMUKMAS
35.09.05.0000; UMBULSARI
35.09.06.0000;TANGGUL
35.09.07.0000;SEMBORO
35.09.08.0000;PUGER
35.09.09.0000;BANGSALSARI
35.09.10.0000;BALUNG
35.09.11.0000;WULUHAN
35.09.12.0000;AMBULU
35.09.13.0000;RAMBIPUJI
35.09.14.0000;P A N T I
35.09.15.0000;SUKORAMBI
35.09.16.0000;JENGGAWAH
35.09.17.0000;A J U N G
35.09.18.0000;TEMPUREJO
35.09.19.0000;KALIWATES
35.09.20.0000;P A T R A N G
35.09.21.0000;SUMBERSARI
35.09.22.0000;A R J A S A
35.09.23.0000;MUMBULSARI
35.09.24.0000;PAKUSARI
35.09.25.0000;J E L B U K
35.09.26.0000;M A Y A N G
35.09.27.0000;K A L I S A T
35.09.28.0000;LEDOKOMBO
35.09.29.0000;SUKOWONO
35.09.30.0000;S  I  L  O
35.09.31.0000;SUMBERJAMBE
33.01.01.0000;KEDUNGREJA
33.01.02.0000;KESUGIHAN
33.01.03.0000;ADIPALA
33.01.04.0000;BINANGUN
33.01.05.0000;NUSAWUNGU
33.01.06.0000;KROYA
33.01.07.0000;M A O S
33.01.08.0000;JERUKLEGI
33.01.09.0000;KAWUNGANTEN
33.01.10.0000;GANDRUNGMANGU
33.01.11.0000;SIDAREJA
33.01.12.0000;KARANGPUCUNG
33.01.13.0000;CIMANGGU
33.01.14.0000;MAJENANG
33.01.15.0000;WANAREJA
33.01.16.0000;DAYEUHLUHUR
33.01.17.0000;SAMPANG
33.01.18.0000;CIPARI
33.01.19.0000;PATIMUAN
33.01.20.0000;BANTARSARI
33.01.21.0000;CILACAP SELATAN
33.01.22.0000;CILACAP TENGAH
33.01.23.0000;CILACAP UTARA
33.02.01.0000;LUMBIR
33.02.02.0000;WANGON
33.02.03.0000;JATILAWANG
33.02.04.0000;RAWALO
33.02.05.0000;KEBASEN
33.02.06.0000;KEMRANJEN
33.02.07.0000;SUMPIUH
33.02.08.0000;TAMBAK
33.02.09.0000;SOMAGEDE
33.02.10.0000;KALIBAGOR
33.02.11.0000;BANYUMAS
33.02.12.0000;PATIKRAJA
33.02.13.0000;PURWOJATI
33.02.14.0000;AJIBARANG
33.02.15.0000;GUMELAR
33.02.16.0000;PEKUNCEN
33.02.17.0000;CILONGOK
33.02.18.0000;KARANGLEWAS
33.02.19.0000;SOKARAJA
33.02.20.0000;KEMBARAN
33.02.21.0000;SUMBANG
33.02.22.0000;BATURADEN
33.02.23.0000;KEDUNGBANTENG
33.02.24.0000;PURWOREJO SELATAN
33.02.25.0000;PURWOKERTO BARAT
33.02.26.0000;PURWOKERTO TIMUR
33.02.27.0000;PURWOKERTO UTARA
33.03.01.0000;KEMANGKOKAN
33.03.02.0000;BUKATEJA
33.03.03.0000;KEJOBONG
33.03.04.0000;KALIGONDANG
33.03.05.0000;PURBALINGGA
33.03.06.0000;KALIMANAH
33.03.07.0000;KUTASARI
33.03.08.0000;MREBET
33.03.09.0000;BOBOTSARI
33.03.10.0000;KARANGREJA
33.03.11.0000;KARANGANYAR
33.03.12.0000;KARANGMONCOL
33.03.13.0000;REMBANG
33.03.14.0000;BOJONGSARI
33.03.15.0000;PADAMARA
33.03.16.0000;PENGADEGAN
33.03.17.0000;KARANGJAMBU       
33.03.18.0000;KERTANEGARA        
33.04.01.0000;SUSUKAN
33.04.02.0000;PURWOREJO KLAMPOK
33.04.03.0000;MANDIRAJA
33.04.04.0000;PURWONEGORO
33.04.05.0000;BAWANG
33.04.06.0000;BANJARNEGARA
33.04.07.0000;SIGALUH
33.04.08.0000;MADUKARA
33.04.09.0000;BANJARMANGU
33.04.10.0000;WANADADI
33.04.11.0000;RAKIT
33.04.12.0000;PUNGGELAN
33.04.13.0000;KARANGKOBAR
33.04.15.0000;PEJAWARAN
33.04.16.0000;BATUR
33.04.17.0000;WANAYASA
33.04.18.0000;KALIBENING
33.04.19.0000;PANDANARUM          
33.04.20.0000;PAGEDONGAN            
33.05.01.0000;A Y A H
33.05.02.0000;BUAYAN
33.05.03.0000;PURING
33.05.04.0000;PETANAHAN
33.05.05.0000;KLIRONG
33.05.06.0000;BULUSPESANTREN
33.05.07.0000;AMBAL
33.05.08.0000;MIRIT
33.05.09.0000;PREMBUN
33.05.10.0000;KUTOWINANGUN
33.05.11.0000;ALIAN
33.05.12.0000;KEBUMEN
33.05.13.0000;PEJAGOAN
33.05.14.0000;SRUWENG
33.05.15.0000;ADIMULYO
33.05.16.0000;KUWARASAN
33.05.17.0000;ROWOKELE
33.05.18.0000;SEMPOR
33.05.19.0000;GOMBONG
